index,auc,accuracy,params,iteration
95,0.6799251934509128,0.7620383190327613,"{'eta': 0.2, 'max_depth': 6, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",95
58,0.6796359578192441,0.7570402691107645,"{'eta': 0.07, 'max_depth': 4, 'gamma': 0.1, 'alpha': 0.5, 'lambda': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",58
68,0.6796301217334436,0.7570388065522622,"{'eta': 0.07, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 1e-05, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",68
60,0.6795470352186677,0.7557922191887675,"{'eta': 0.12, 'max_depth': 9, 'gamma': 0.4, 'alpha': 1, 'lambda': 10, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",60
84,0.6790117286826061,0.7642228939157567,"{'eta': 0.1, 'max_depth': 8, 'gamma': 0.2, 'alpha': 0.5, 'lambda': 1, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",84
34,0.6789719236074581,0.7532907566302652,"{'eta': 0.07, 'max_depth': 4, 'gamma': 0.2, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.5, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",34
74,0.6789651437711448,0.7567258190327613,"{'eta': 0.07, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",74
44,0.6788855175829582,0.7554753315132606,"{'eta': 0.1, 'max_depth': 9, 'gamma': 0.3, 'alpha': 0.5, 'lambda': 5, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",44
25,0.6785664630824797,0.7595373439937598,"{'eta': 0.07, 'max_depth': 8, 'gamma': 0.1, 'alpha': 0.1, 'lambda': 1e-05, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",25
67,0.6784968324404628,0.7551657566302652,"{'eta': 0.12, 'max_depth': 9, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",67
51,0.6781797414687627,0.7601628315132606,"{'eta': 0.14, 'max_depth': 7, 'gamma': 0.1, 'alpha': 0.01, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",51
69,0.678170907720028,0.7579763065522622,"{'eta': 0.07, 'max_depth': 7, 'gamma': 0.4, 'alpha': 1e-05, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",69
63,0.6781355830104508,0.7623508190327613,"{'eta': 0.14, 'max_depth': 7, 'gamma': 0.2, 'alpha': 0.1, 'lambda': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",63
83,0.6781028138168788,0.7592253315132604,"{'eta': 0.1, 'max_depth': 8, 'gamma': 0.2, 'alpha': 1, 'lambda': 1, 'subsample': 0.6, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",83
92,0.6779408888695965,0.7601608814352574,"{'eta': 0.05, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 0.5, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",92
24,0.6776827794331328,0.7560993564742591,"{'eta': 0.14, 'max_depth': 7, 'gamma': 0.2, 'alpha': 0.5, 'lambda': 0.1, 'subsample': 0.5, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",24
93,0.6774975757089893,0.7570363689547582,"{'eta': 0.12, 'max_depth': 5, 'gamma': 0.2, 'alpha': 0.1, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",93
56,0.67743230284782,0.7570383190327613,"{'eta': 0.2, 'max_depth': 4, 'gamma': 0.3, 'alpha': 0.01, 'lambda': 5, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",56
64,0.6774146373174287,0.7554738689547582,"{'eta': 0.14, 'max_depth': 6, 'gamma': 0.0, 'alpha': 10, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",64
46,0.67729823940882,0.7554782566302652,"{'eta': 0.1, 'max_depth': 7, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 10, 'subsample': 0.6, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",46
53,0.6772812523607266,0.7536027691107645,"{'eta': 0.07, 'max_depth': 9, 'gamma': 0.3, 'alpha': 5, 'lambda': 5, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",53
57,0.6770275889263508,0.7567297191887675,"{'eta': 0.14, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 5, 'subsample': 0.9, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",57
96,0.6765520000600856,0.757978744149766,"{'eta': 0.1, 'max_depth': 5, 'gamma': 0.1, 'alpha': 1e-05, 'lambda': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",96
36,0.676522694644958,0.7548552067082682,"{'eta': 0.14, 'max_depth': 8, 'gamma': 0.0, 'alpha': 10, 'lambda': 5, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",36
47,0.6764756383654156,0.7586022815912636,"{'eta': 0.2, 'max_depth': 7, 'gamma': 0.4, 'alpha': 0.5, 'lambda': 5, 'subsample': 0.5, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",47
29,0.6762569196143347,0.7529777691107644,"{'eta': 0.01, 'max_depth': 9, 'gamma': 0.1, 'alpha': 5, 'lambda': 5, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",29
28,0.6756160325144899,0.7551638065522621,"{'eta': 0.12, 'max_depth': 6, 'gamma': 0.4, 'alpha': 1e-05, 'lambda': 0.5, 'subsample': 0.9, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",28
33,0.6755989336488228,0.7532951443057723,"{'eta': 0.2, 'max_depth': 7, 'gamma': 0.4, 'alpha': 5, 'lambda': 0.5, 'subsample': 0.5, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",33
82,0.6749712766171148,0.7548527691107644,"{'eta': 0.2, 'max_depth': 7, 'gamma': 0.0, 'alpha': 5, 'lambda': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",82
38,0.6742801839154211,0.7554772815912636,"{'eta': 0.1, 'max_depth': 4, 'gamma': 0.3, 'alpha': 5, 'lambda': 0.01, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",38
41,0.6741821502749461,0.7570397815912637,"{'eta': 0.14, 'max_depth': 4, 'gamma': 0.0, 'alpha': 0.5, 'lambda': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",41
99,0.673769808259772,0.7586008190327613,"{'eta': 0.14, 'max_depth': 9, 'gamma': 0.2, 'alpha': 1e-05, 'lambda': 1e-05, 'subsample': 0.6, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",99
3,0.6733755737344662,0.7514181942277691,"{'eta': 0.07, 'max_depth': 5, 'gamma': 0.1, 'alpha': 10, 'lambda': 0.01, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",3
48,0.673343003873255,0.7579763065522621,"{'eta': 0.14, 'max_depth': 5, 'gamma': 0.2, 'alpha': 10, 'lambda': 10, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",48
90,0.6732548826684507,0.7517316692667706,"{'eta': 0.01, 'max_depth': 6, 'gamma': 0.2, 'alpha': 0.01, 'lambda': 1, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",90
55,0.6728522566289195,0.7539181942277692,"{'eta': 0.07, 'max_depth': 5, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 5, 'subsample': 0.7, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",55
13,0.6725185972220699,0.7548508190327613,"{'eta': 0.1, 'max_depth': 5, 'gamma': 0.3, 'alpha': 10, 'lambda': 1e-05, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",13
37,0.6723790913259171,0.7517321567862714,"{'eta': 0.05, 'max_depth': 4, 'gamma': 0.2, 'alpha': 0.01, 'lambda': 1, 'subsample': 0.5, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",37
87,0.6723167260740199,0.7532897815912637,"{'eta': 0.07, 'max_depth': 3, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 0.01, 'subsample': 0.5, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",87
85,0.6722500249643887,0.754226794071763,"{'eta': 0.1, 'max_depth': 3, 'gamma': 0.1, 'alpha': 0.1, 'lambda': 5, 'subsample': 0.9, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",85
81,0.6722444274451769,0.7511071567862715,"{'eta': 0.1, 'max_depth': 3, 'gamma': 0.3, 'alpha': 0.1, 'lambda': 1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",81
88,0.6719965271914959,0.7536013065522621,"{'eta': 0.14, 'max_depth': 4, 'gamma': 0.3, 'alpha': 1, 'lambda': 5, 'subsample': 0.8, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",88
76,0.6718402525275671,0.7517302067082683,"{'eta': 0.14, 'max_depth': 3, 'gamma': 0.4, 'alpha': 1, 'lambda': 0.5, 'subsample': 0.6, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",76
15,0.6714642821488255,0.7542297191887676,"{'eta': 0.14, 'max_depth': 3, 'gamma': 0.2, 'alpha': 1e-05, 'lambda': 1e-05, 'subsample': 0.8, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",15
