index,auc,accuracy,params,iteration
32,0.7903334156877138,0.783579368174727,"{'eta': 0.12, 'max_depth': 8, 'gamma': 0.3, 'alpha': 1, 'lambda': 0.01, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",32
7,0.7902254531351683,0.7904519305772231,"{'eta': 0.2, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.5, 'lambda': 10, 'subsample': 0.5, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",7
25,0.7898113434853942,0.7860803432137284,"{'eta': 0.07, 'max_depth': 8, 'gamma': 0.1, 'alpha': 0.1, 'lambda': 1e-05, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",25
68,0.7897605390089485,0.7820232059282372,"{'eta': 0.07, 'max_depth': 9, 'gamma': 0.0, 'alpha': 0.01, 'lambda': 1e-05, 'subsample': 0.7, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",68
33,0.7895641497086152,0.7851433307332293,"{'eta': 0.2, 'max_depth': 7, 'gamma': 0.4, 'alpha': 5, 'lambda': 0.5, 'subsample': 0.5, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",33
52,0.7895090930621944,0.792322542901716,"{'eta': 0.14, 'max_depth': 4, 'gamma': 0.1, 'alpha': 0.5, 'lambda': 0.5, 'subsample': 0.6, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",52
97,0.7891829471809076,0.7901413806552263,"{'eta': 0.1, 'max_depth': 5, 'gamma': 0.2, 'alpha': 1e-05, 'lambda': 1e-05, 'subsample': 0.6, 'colsample_bytree': 0.5, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",97
96,0.7891219823243799,0.787641868174727,"{'eta': 0.1, 'max_depth': 5, 'gamma': 0.1, 'alpha': 1e-05, 'lambda': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.6, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",96
63,0.7890140175431645,0.7826452808112324,"{'eta': 0.14, 'max_depth': 7, 'gamma': 0.2, 'alpha': 0.1, 'lambda': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.9, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",63
26,0.7889029412134653,0.7857668681747271,"{'eta': 0.14, 'max_depth': 3, 'gamma': 0.4, 'alpha': 0.5, 'lambda': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'min_child_weight': 1, 'verbosity': 0, 'nthread': 6, 'eval_metric': 'auc', 'seed': 15, 'scale_pos_weight': 3}",26
